"PIXEL_ID","lon","lat","REEF_ID","REEF_NAME","Hs4MW_1985","Hs4MW_1986","Hs4MW_1987","Hs4MW_1988","Hs4MW_1989","Hs4MW_1990","Hs4MW_1991","Hs4MW_1992","Hs4MW_1993","Hs4MW_1994","Hs4MW_1995","Hs4MW_1996","Hs4MW_1997","Hs4MW_1998","Hs4MW_1999","Hs4MW_2000","Hs4MW_2001","Hs4MW_2002","Hs4MW_2003","Hs4MW_2004","Hs4MW_2005","Hs4MW_2006","Hs4MW_2007","Hs4MW_2008","Hs4MW_2009","Hs4MW_2010","Hs4MW_2011","Hs4MW_2012","Hs4MW_2013","Hs4MW_2014","Hs4MW_2015","Hs4MW_2016","Hs4MW_2017"
2605,144.09,-13.53,"13-116","U/N Reef (13-116)",5,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,31,0,NA
2606,143.74,-13.54,"13-076","Ogilvie Reef (13-076)",0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,22,0,NA
2607,143.75,-13.54,"13-076","Ogilvie Reef (13-076)",0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,23,0,NA
2608,143.76,-13.54,"13-076","Ogilvie Reef (13-076)",0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,23,0,NA
2609,143.77,-13.54,"13-076","Ogilvie Reef (13-076)",0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,23,0,NA
2610,143.78,-13.54,"13-076","Ogilvie Reef (13-076)",0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,23,0,NA
2611,143.84,-13.54,"13-077","U/N Reef (13-077)",1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,25,0,NA
2612,143.85,-13.54,"13-077","U/N Reef (13-077)",1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,25,0,NA
2613,143.86,-13.54,"13-077","U/N Reef (13-077)",1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,26,0,NA
2614,143.87,-13.54,"13-077","U/N Reef (13-077)",1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,26,0,NA
2615,143.88,-13.54,"13-077","U/N Reef (13-077)",2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,26,0,NA
2616,143.89,-13.54,"13-077","U/N Reef (13-077)",2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,26,0,NA
2617,143.9,-13.54,"13-077","U/N Reef (13-077)",2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,27,0,NA
2618,144.08,-13.54,"13-116","U/N Reef (13-116)",5,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,31,0,NA
2619,144.09,-13.54,"13-116","U/N Reef (13-116)",5,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,32,0,NA
2620,143.73,-13.55,"13-076","Ogilvie Reef (13-076)",0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,22,0,NA
2621,143.74,-13.55,"13-076","Ogilvie Reef (13-076)",0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,22,0,NA
2622,143.75,-13.55,"13-076","Ogilvie Reef (13-076)",0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,22,0,NA
2623,143.76,-13.55,"13-076","Ogilvie Reef (13-076)",0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,23,0,NA
2624,143.79,-13.55,"13-076","Ogilvie Reef (13-076)",1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,23,0,NA
2625,143.83,-13.55,"13-077","U/N Reef (13-077)",1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,24,0,NA
2626,143.84,-13.55,"13-077","U/N Reef (13-077)",1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,25,0,NA
2627,143.85,-13.55,"13-077","U/N Reef (13-077)",1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,25,0,NA
2628,143.86,-13.55,"13-077","U/N Reef (13-077)",1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,26,0,NA
2629,143.87,-13.55,"13-077","U/N Reef (13-077)",1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,26,0,NA
2630,143.88,-13.55,"13-077","U/N Reef (13-077)",2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,26,0,NA
2631,143.89,-13.55,"13-077","U/N Reef (13-077)",2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,26,0,NA
2632,143.9,-13.55,"13-077","U/N Reef (13-077)",2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,27,0,NA
2633,144.08,-13.55,"13-116","U/N Reef (13-116)",5,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,31,0,NA
2634,144.09,-13.55,"13-116","U/N Reef (13-116)",5,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,32,0,NA
2635,144.1,-13.55,"13-116","U/N Reef (13-116)",5,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,32,0,NA
2636,144.11,-13.55,"13-116","U/N Reef (13-116)",5,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,32,0,NA
2637,143.74,-13.56,"13-076","Ogilvie Reef (13-076)",0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,22,0,NA
2638,143.75,-13.56,"13-076","Ogilvie Reef (13-076)",0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,22,0,NA
2639,143.76,-13.56,"13-076","Ogilvie Reef (13-076)",0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,22,0,NA
2640,143.77,-13.56,"13-076","Ogilvie Reef (13-076)",0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,23,0,NA
2641,143.82,-13.56,"13-077","U/N Reef (13-077)",1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,24,0,NA
2642,143.83,-13.56,"13-077","U/N Reef (13-077)",1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,24,0,NA
2643,143.84,-13.56,"13-077","U/N Reef (13-077)",1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,25,0,NA
2644,143.85,-13.56,"13-077","U/N Reef (13-077)",1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,25,0,NA
2645,143.86,-13.56,"13-077","U/N Reef (13-077)",1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,26,0,NA
2646,143.87,-13.56,"13-077","U/N Reef (13-077)",1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,26,0,NA
2647,143.88,-13.56,"13-077","U/N Reef (13-077)",2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,26,0,NA
2648,143.89,-13.56,"13-077","U/N Reef (13-077)",2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,26,0,NA
2649,144.09,-13.56,"13-116","U/N Reef (13-116)",5,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,32,0,NA
2650,144.1,-13.56,"13-116","U/N Reef (13-116)",5,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,32,0,NA
2651,144.11,-13.56,"13-116","U/N Reef (13-116)",5,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,32,0,NA
2652,143.8,-13.57,"13-077","U/N Reef (13-077)",1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,24,0,NA
2653,143.81,-13.57,"13-077","U/N Reef (13-077)",1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,24,0,NA
2654,143.82,-13.57,"13-077","U/N Reef (13-077)",1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,24,0,NA
2655,143.83,-13.57,"13-077","U/N Reef (13-077)",1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,24,0,NA
2656,143.84,-13.57,"13-077","U/N Reef (13-077)",1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,25,0,NA
2657,143.85,-13.57,"13-077","U/N Reef (13-077)",1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,25,0,NA
2658,143.86,-13.57,"13-077","U/N Reef (13-077)",1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,26,0,NA
2659,143.87,-13.57,"13-077","U/N Reef (13-077)",1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,26,0,NA
2660,144.09,-13.57,"13-116","U/N Reef (13-116)",5,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,32,0,NA
2661,144.1,-13.57,"13-116","U/N Reef (13-116)",5,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,32,0,NA
2662,144.11,-13.57,"13-116","U/N Reef (13-116)",5,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,32,0,NA
2663,143.79,-13.58,"13-077","U/N Reef (13-077)",1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,23,0,NA
2664,143.8,-13.58,"13-077","U/N Reef (13-077)",1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,24,0,NA
2665,143.81,-13.58,"13-077","U/N Reef (13-077)",1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,24,0,NA
2666,143.82,-13.58,"13-077","U/N Reef (13-077)",1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,24,0,NA
2667,143.83,-13.58,"13-077","U/N Reef (13-077)",1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,24,0,NA
2668,143.84,-13.58,"13-077","U/N Reef (13-077)",1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,24,0,NA
2669,143.85,-13.58,"13-077","U/N Reef (13-077)",1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,25,0,NA
2670,144.1,-13.58,"13-116","U/N Reef (13-116)",5,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,32,0,NA
2671,144.11,-13.58,"13-116","U/N Reef (13-116)",5,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,32,0,NA
2672,143.77,-13.59,"13-077","U/N Reef (13-077)",0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,22,0,NA
2673,143.78,-13.59,"13-077","U/N Reef (13-077)",0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,23,0,NA
2674,143.79,-13.59,"13-077","U/N Reef (13-077)",0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,23,0,NA
2675,143.8,-13.59,"13-077","U/N Reef (13-077)",0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,23,0,NA
2676,143.81,-13.59,"13-077","U/N Reef (13-077)",0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,24,0,NA
2677,143.82,-13.59,"13-077","U/N Reef (13-077)",0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,24,0,NA
2678,143.83,-13.59,"13-077","U/N Reef (13-077)",0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,24,0,NA
2679,143.84,-13.59,"13-077","U/N Reef (13-077)",1,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,24,0,NA
2680,144.1,-13.59,"13-117a","U/N Reef (13-117a)",6,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,32,0,NA
2681,143.8,-13.6,"13-077","U/N Reef (13-077)",0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,23,0,NA
2682,143.81,-13.6,"13-077","U/N Reef (13-077)",0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,24,0,NA
2683,143.89,-13.6,"13-079c","Noddy Reef (No 3) (13-079c)",2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,26,0,NA
2684,143.9,-13.6,"13-079c","Noddy Reef (No 3) (13-079c)",2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,26,0,NA
2685,143.91,-13.6,"13-079c","Noddy Reef (No 3) (13-079c)",2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,26,0,NA
2686,143.92,-13.6,"13-079c","Noddy Reef (No 3) (13-079c)",2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,27,0,NA
2687,143.93,-13.6,"13-079c","Noddy Reef (No 3) (13-079c)",3,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,28,0,NA
2688,144.09,-13.6,"13-117b","U/N Reef (13-117b)",6,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,32,0,NA
2689,144.1,-13.6,"13-117b","U/N Reef (13-117b)",6,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,32,0,NA
2690,143.86,-13.61,"13-079b","Noddy Reef (No 2) (13-079b)",1,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,25,0,NA
2691,143.87,-13.61,"13-079c","Noddy Reef (No 3) (13-079c)",1,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,26,0,NA
2692,143.88,-13.61,"13-079c","Noddy Reef (No 3) (13-079c)",2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,26,0,NA
2693,143.89,-13.61,"13-079c","Noddy Reef (No 3) (13-079c)",2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,26,0,NA
2694,143.9,-13.61,"13-079c","Noddy Reef (No 3) (13-079c)",2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,26,0,NA
2695,143.91,-13.61,"13-079c","Noddy Reef (No 3) (13-079c)",2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,26,0,NA
2696,143.92,-13.61,"13-079c","Noddy Reef (No 3) (13-079c)",2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,27,0,NA
2697,143.93,-13.61,"13-079c","Noddy Reef (No 3) (13-079c)",3,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,28,0,NA
2698,143.83,-13.62,"13-079b","Noddy Reef (No 2) (13-079b)",0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,24,0,NA
2699,143.85,-13.62,"13-079b","Noddy Reef (No 2) (13-079b)",1,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,24,0,NA
2700,143.92,-13.62,"13-079c","Noddy Reef (No 3) (13-079c)",2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,26,0,NA
2701,144.1,-13.62,"13-118a","Creech Reef (North) (13-118a)",6,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,32,0,NA
2702,144.11,-13.62,"13-118a","Creech Reef (North) (13-118a)",5,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,32,0,NA
2703,143.55,-13.63,"13-080","U/N Reef (13-080)",0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,10,0,NA
2704,143.57,-13.63,"13-080","U/N Reef (13-080)",0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,12,0,NA
2705,143.8,-13.63,"13-079b","Noddy Reef (No 2) (13-079b)",0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,25,0,NA
2706,144.1,-13.63,"13-118a","Creech Reef (North) (13-118a)",3,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,32,0,NA
2707,144.11,-13.63,"13-118a","Creech Reef (North) (13-118a)",4,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,32,0,NA
2708,143.55,-13.64,"13-080","U/N Reef (13-080)",0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,12,0,NA
2709,143.56,-13.64,"13-080","U/N Reef (13-080)",0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,13,0,NA
2710,143.81,-13.64,"13-079a","Noddy Reef (No 1) (13-079a)",0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,25,0,NA
2711,143.92,-13.64,"13-078","U/N Reef (13-078)",2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,28,0,NA
2712,143.93,-13.64,"13-078","U/N Reef (13-078)",2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,28,0,NA
2713,143.55,-13.65,"13-080","U/N Reef (13-080)",0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,12,0,NA
2714,143.73,-13.65,"13-081","Fife Reef (13-081)",0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,24,0,NA
2715,143.74,-13.65,"13-081","Fife Reef (13-081)",0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,24,0,NA
2716,143.78,-13.65,"13-079a","Noddy Reef (No 1) (13-079a)",0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,24,0,NA
2717,143.79,-13.65,"13-079a","Noddy Reef (No 1) (13-079a)",0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,24,0,NA
2718,143.8,-13.65,"13-079a","Noddy Reef (No 1) (13-079a)",0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,24,0,NA
2719,143.81,-13.65,"13-079a","Noddy Reef (No 1) (13-079a)",0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,25,0,NA
2720,143.82,-13.65,"13-079a","Noddy Reef (No 1) (13-079a)",0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,26,0,NA
2721,143.92,-13.65,"13-087","Magpie Reef (13-087)",2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,29,0,NA
2722,144.16,-13.65,"13-119","U/N Reef (13-119)",3,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,34,0,NA
2723,143.55,-13.66,"13-080","U/N Reef (13-080)",0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,12,0,NA
2724,143.72,-13.66,"13-081","Fife Reef (13-081)",0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,24,0,NA
2725,143.73,-13.66,"13-081","Fife Reef (13-081)",0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,24,0,NA
2726,143.79,-13.66,"13-079a","Noddy Reef (No 1) (13-079a)",0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,24,0,NA
2727,143.8,-13.66,"13-079a","Noddy Reef (No 1) (13-079a)",0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,24,0,NA
2728,143.81,-13.66,"13-079a","Noddy Reef (No 1) (13-079a)",0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,25,0,NA
2729,143.82,-13.66,"13-079a","Noddy Reef (No 1) (13-079a)",0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,25,0,NA
2730,143.83,-13.66,"13-079a","Noddy Reef (No 1) (13-079a)",0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,26,0,NA
2731,143.88,-13.66,"13-087","Magpie Reef (13-087)",2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,28,0,NA
2732,143.89,-13.66,"13-087","Magpie Reef (13-087)",2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,28,0,NA
2733,143.91,-13.66,"13-087","Magpie Reef (13-087)",2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,28,0,NA
2734,144.15,-13.66,"13-119","U/N Reef (13-119)",3,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,34,0,NA
2735,144.16,-13.66,"13-119","U/N Reef (13-119)",3,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,34,0,NA
2736,143.55,-13.67,"13-080","U/N Reef (13-080)",0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,12,0,NA
2737,143.79,-13.67,"13-079a","Noddy Reef (No 1) (13-079a)",0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,24,0,NA
2738,143.8,-13.67,"13-079a","Noddy Reef (No 1) (13-079a)",0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,24,0,NA
2739,143.81,-13.67,"13-079a","Noddy Reef (No 1) (13-079a)",0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,24,0,NA
2740,143.82,-13.67,"13-079a","Noddy Reef (No 1) (13-079a)",0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,25,0,NA
2741,143.88,-13.67,"13-087","Magpie Reef (13-087)",2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,28,0,NA
2742,143.89,-13.67,"13-087","Magpie Reef (13-087)",2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,28,0,NA
