"PIXEL_ID","REEF_ID","REEF_NAME","LONG","LAT","COTS_1985","COTS_1986","COTS_1987","COTS_1988","COTS_1989","COTS_1990","COTS_1991","COTS_1992","COTS_1993","COTS_1994","COTS_1995","COTS_1996","COTS_1997","COTS_1998","COTS_1999","COTS_2000","COTS_2001","COTS_2002","COTS_2003","COTS_2004","COTS_2005","COTS_2006","COTS_2007","COTS_2008","COTS_2009","COTS_2010","COTS_2011","COTS_2012","COTS_2013","COTS_2014","COTS_2015","COTS_2016","COTS_2017"
8512,"19-064","U/N Reef (19-064)",148.99,-19.28,0.0027,1.9125,0.1951,0.5172,0.768,0.0899,0.027,0.0836,0.0123,0.0108,0,0.0033,0.0035,0.0107,0.0161,0.0073,0.0195,0.2342,NA,0.022,1.0964,NA,0.5405,NA,NA,NA,0,NA,0.0163,NA,3e-04,NA,0
8513,"19-079","U/N Reef (19-079)",149.1,-19.28,0.0015,3.7243,0.0924,0.3656,0.6491,0.1346,0.0188,0.0656,0.0147,0.0107,0,0.0039,0.0031,0.0033,0.014,0.0056,0.0069,0.2038,NA,0.0223,1.1429,NA,0.4802,NA,0,0,0,NA,0.0155,NA,3e-04,NA,0
8514,"19-299","U/N Reef (19-299)",149.21,-19.28,0.0013,4.8558,0.1924,0.4047,0.5375,0.153,0.027,0.0588,0.0164,0.0122,0,0.004,0.0018,0.0047,0.0116,0.0031,0.0106,0.1849,NA,0.0227,0.6868,NA,0.3267,NA,0,0,0,NA,0.0138,NA,8e-04,NA,0
8515,"19-045","Stanley Reef (19-045)",148.03,-19.29,0.0953,0.4879,10.0707,8.8407,1.8167,0.1509,0.0464,0.0338,9e-04,NA,0,0,0.0199,0.0173,0.0025,0.0354,0.0276,0.5491,2.2462,0.833,0.2161,0.3985,0.0834,0.0034,NA,0,0,0,NA,0.0063,0.0129,0.0086,NA
8516,"19-045","Stanley Reef (19-045)",148.04,-19.29,0.0803,0.4811,10.3163,9.2631,1.8085,0.1158,0.0334,0.0338,7e-04,NA,0,0,0.02,0.0175,0.0018,0.0357,0.0268,0.5741,2.185,0.8318,0.1869,0.3979,0.06,0.0034,NA,0,0,0,NA,0.0063,0.0134,0.0086,NA
8517,"19-045","Stanley Reef (19-045)",148.05,-19.29,0.066,0.4769,10.5315,9.7425,1.8041,0.0807,0.0216,0.0337,4e-04,NA,0,0,0.02,0.0178,0.0012,0.036,0.0261,0.6083,2.1226,0.8313,0.1615,0.3973,0.0391,0.0034,NA,0,0,0,NA,0.0063,0.0139,0.0086,NA
8518,"19-045","Stanley Reef (19-045)",148.06,-19.29,0.0433,0.4729,10.6988,10.2306,1.8011,0.0483,0.012,NA,3e-04,NA,0,0,0.0201,0.0177,7e-04,0.0362,0.0256,0.6367,2.1133,0.8314,0.1417,0.3967,0.0219,0.0039,NA,0,0,0,NA,0.0073,0.014,0.0098,NA
8519,"19-045","Stanley Reef (19-045)",148.07,-19.29,0.0377,0.4734,10.8038,10.6523,1.7966,0.0229,0.0053,NA,1e-04,NA,0,0,0.0201,0.018,3e-04,0.0364,0.0254,0.6668,2.0448,0.8319,0.1276,0.3961,0.0098,0.0039,NA,0,0,0,NA,0.0073,0.0145,0.0098,NA
8520,"19-045","Stanley Reef (19-045)",148.08,-19.29,0.036,0.474,10.8325,10.8866,1.7933,0.0097,0.0021,NA,0,NA,0,0,0.0202,0.0184,1e-04,0.0364,0.0253,0.6989,1.9748,0.833,0.121,0.3956,0.0041,0.0039,NA,0,0,0,NA,0.0073,0.0151,0.0098,NA
8521,"19-045","Stanley Reef (19-045)",148.09,-19.29,0.0362,0.4738,10.7743,10.8111,1.7962,0.0127,0.0027,NA,1e-04,NA,0,0,0.0202,0.0188,2e-04,0.0364,0.0253,0.7329,1.9033,0.8345,0.1223,0.3951,0.0053,0.0039,NA,0,0,0,NA,0.0073,0.0157,0.0098,NA
8522,"19-045","Stanley Reef (19-045)",148.1,-19.29,0.0377,0.473,10.6236,10.3735,1.8121,0.0322,0.0069,NA,2e-04,NA,0,0,0.0202,0.0192,5e-04,0.0363,0.0253,0.769,1.8303,0.8364,0.1314,0.3947,0.0139,0.0039,NA,0,0,0,NA,0.0073,0.0164,0.0098,NA
8523,"19-045","Stanley Reef (19-045)",148.11,-19.29,0.0375,0.4726,10.4256,9.6484,1.8491,0.0641,0.0138,NA,3e-04,NA,0,0,0.0201,0.0197,0.0012,0.0361,0.0254,0.8162,1.0958,0.8386,0.1475,0.3943,0.0292,0.0039,NA,0,0,0,NA,0.0073,0.017,0.0098,NA
8524,"19-045","Stanley Reef (19-045)",148.12,-19.29,0.0377,0.4736,10.0948,8.7697,1.9099,0.1031,0.0225,NA,6e-04,NA,0,0,0.0201,0.0201,0.0022,0.0358,0.0253,0.8567,1.0485,0.8411,0.1692,0.3939,0.0501,0.0039,NA,0,0,0,NA,0.0073,0.0177,0.0098,NA
8525,"19-045","Stanley Reef (19-045)",148.13,-19.29,0.037,0.4771,9.6888,7.8814,1.9962,0.1449,0.0318,NA,9e-04,NA,0,0,0.02,0.0206,0.0035,0.0354,0.0252,0.8995,1.0011,0.8439,0.1946,0.3935,0.0747,0.0039,NA,0,0,0,NA,0.0073,0.0185,0.0098,NA
8526,"19-044","Faith Reef (19-044)",148.35,-19.29,1e-04,0.3888,2.4052,3.285,8.635,2.3871,0.0709,0.0579,0,NA,0,0,0.0301,0.0312,0.0623,0.0343,1e-04,0.0602,0.2911,0.6812,0.0292,0.5017,0.0011,NA,NA,0,0,NA,0.0303,NA,0.0322,NA,0
8527,"19-063a","Kangaroo Reef (East) (19-063a)",148.55,-19.29,6e-04,1.2192,2.7024,4.3932,2.7656,1.3063,0.0387,0.0735,0.0019,NA,0,0,0.0152,0.0201,0.0331,0.0235,0.001,1.1242,0.5453,0.4241,0.3351,NA,0.2287,NA,NA,NA,0,NA,0.0348,NA,0.02,NA,0
8528,"19-063a","Kangaroo Reef (East) (19-063a)",148.56,-19.29,6e-04,1.2548,2.6929,4.4591,2.7403,1.2617,0.0393,0.0742,0.0024,NA,0,1e-04,0.0146,0.0193,0.0323,0.0229,0.0011,1.0828,0.5606,0.3846,0.3451,NA,0.2408,NA,NA,NA,0,NA,0.0276,NA,0.019,NA,0
8529,"19-063a","Kangaroo Reef (East) (19-063a)",148.57,-19.29,6e-04,1.289,2.6774,4.5001,2.6949,1.1573,0.04,0.064,0.0033,0,0,1e-04,0.0141,0.0185,0.0306,0.0222,0.0013,1.0394,0.5756,0.3505,0.3478,NA,0.2485,NA,NA,NA,0,NA,0.0229,NA,0.0175,NA,0
8530,"19-063a","Kangaroo Reef (East) (19-063a)",148.58,-19.29,7e-04,1.3217,2.6559,4.5185,2.6541,1.0103,0.0414,0.0645,0.0046,0,0,1e-04,0.0137,0.0182,0.0282,0.0219,0.0015,1.0111,0.5903,0.3431,0.3557,NA,0.26,NA,NA,NA,0,NA,0.0228,NA,0.0166,NA,0
8531,"19-063a","Kangaroo Reef (East) (19-063a)",148.59,-19.29,7e-04,1.3529,2.6285,4.5163,2.6084,0.8453,0.0431,0.065,0.0061,0,0,1e-04,0.0133,0.0179,0.0253,0.0215,0.0016,0.982,0.6048,0.3358,0.3629,NA,0.2715,NA,NA,NA,0,NA,0.0227,NA,0.0156,NA,0
8532,"19-063a","Kangaroo Reef (East) (19-063a)",148.6,-19.29,7e-04,1.3827,2.5951,4.4952,2.5589,0.6858,0.0446,0.0655,0.0076,0,0,1e-04,0.013,0.0176,0.0225,0.0212,0.0017,0.9522,0.6189,0.3286,0.3695,NA,0.283,NA,NA,NA,0,NA,0.0226,NA,0.0146,NA,0
8533,"19-063a","Kangaroo Reef (East) (19-063a)",148.62,-19.29,6e-04,1.4381,2.5109,4.4025,2.4522,0.4418,0.0465,0.0665,0.0096,0,0,1e-04,0.0122,0.0173,0.0187,0.0203,0.0017,0.8915,0.6465,0.3146,0.3809,NA,0.306,NA,NA,NA,0,NA,0.0224,NA,0.0128,NA,0
8534,"19-063a","Kangaroo Reef (East) (19-063a)",148.63,-19.29,6e-04,1.4638,2.4603,4.3334,2.3962,0.3662,0.0469,0.067,0.01,0,0,1e-04,0.0118,0.0172,0.0179,0.0199,0.0018,0.8608,0.6598,0.3077,0.386,NA,0.3175,NA,NA,NA,0,NA,0.0223,NA,0.0119,NA,0
8535,"19-063a","Kangaroo Reef (East) (19-063a)",148.64,-19.29,7e-04,1.4883,2.4042,4.2508,2.3392,0.3171,0.0472,0.0675,0.0102,0,0,1e-04,0.0115,0.0171,0.0176,0.0194,0.0021,0.8301,0.6729,0.301,0.3906,NA,0.3291,NA,NA,NA,0,NA,0.0222,NA,0.011,NA,0
8536,"19-063a","Kangaroo Reef (East) (19-063a)",148.65,-19.29,8e-04,1.5115,1.6959,4.1679,2.2982,0.2872,0.0474,0.0733,0.0102,0,0,1e-04,0.0111,0.0171,0.0177,0.0189,0.0024,0.7994,0.2009,0.0823,0.3949,NA,0.3408,NA,NA,NA,0,NA,0.0221,NA,0.0102,NA,0
8537,"19-063a","Kangaroo Reef (East) (19-063a)",148.66,-19.29,9e-04,1.5335,1.6387,4.0601,2.222,0.2693,0.0474,0.0737,0.0101,0,0,2e-04,0.0107,0.0172,0.0179,0.0184,0.003,0.7689,0.1982,0.0806,0.399,NA,0.3525,NA,NA,NA,0,NA,0.022,NA,0.0094,NA,0
8538,"19-286","U/N Reef (19-286)",148.74,-19.29,0.0019,1.6716,1.0846,2.82,1.7257,0.1882,0.0475,0.0771,0.0098,0.0093,0,7e-04,0.0077,0.0192,0.0201,0.0141,0.0145,0.5401,0.1796,0.069,0.4309,NA,0.4459,NA,NA,NA,0,NA,0.0209,NA,0.0042,NA,0
8539,"19-286","U/N Reef (19-286)",148.75,-19.29,0.002,1.6847,1.0119,2.6485,1.6712,0.1778,0.0472,0.0776,0.0099,0.0093,0,8e-04,0.0073,0.0196,0.0202,0.0136,0.0165,0.5145,0.1777,0.0677,0.436,NA,0.4571,NA,NA,NA,0,NA,0.0208,NA,0.0038,NA,0
8540,"19-286","U/N Reef (19-286)",148.76,-19.29,0.002,1.6971,0.9393,2.4745,1.6178,0.168,0.0468,0.078,0.0099,0.0094,0,9e-04,0.007,0.0201,0.0202,0.0131,0.0187,0.4899,0.1759,0.0665,0.4417,NA,0.4681,NA,NA,NA,0,NA,0.0206,NA,0.0033,NA,0
8541,"19-288","U/N Reef (19-288)",148.96,-19.29,0.0027,1.9343,0.2232,0.5975,0.7897,0.0831,0.0284,0.084,0.012,0.0104,0,0.0031,0.0035,0.016,0.0168,0.0071,0.0283,0.2329,NA,0.0217,0.959,NA,0.5613,NA,NA,NA,0,NA,0.017,NA,4e-04,NA,0
8542,"19-064","U/N Reef (19-064)",148.98,-19.29,0.0027,1.9408,0.2021,0.5346,0.7636,0.0847,0.0279,0.0842,0.0122,0.0106,0,0.0033,0.0034,0.0112,0.0162,0.0069,0.0204,0.2262,NA,0.022,1.0675,NA,0.5549,NA,NA,NA,0,NA,0.0166,NA,3e-04,NA,0
8543,"19-064","U/N Reef (19-064)",148.99,-19.29,0.0027,1.9437,0.185,0.4849,0.7482,0.0855,0.0277,0.0842,0.0123,0.0107,0,0.0034,0.0034,0.009,0.0159,0.0069,0.0166,0.2235,NA,0.0221,1.12,NA,0.5507,NA,NA,NA,0,NA,0.0164,NA,3e-04,NA,0
8544,"19-081","Ellen Reef (19-081)",149.24,-19.29,0.0014,4.9211,0.2054,0.4265,0.4923,0.1517,0.0299,0.0525,0.0166,0.0117,0,0.0039,0.0016,0.0045,0.0104,0.003,0.0106,0.1671,NA,0.0217,0.5831,NA,0.2866,NA,0.0062,0,0,NA,0.0124,NA,9e-04,NA,0
8545,"19-045","Stanley Reef (19-045)",148.03,-19.3,0.0936,0.4848,10.9398,8.9116,1.7891,0.1411,0.0432,0.0337,9e-04,NA,0,0,0.0198,0.0176,0.0024,0.0349,0.0273,0.5828,2.2303,0.8454,0.2088,0.3997,0.0766,0.0034,NA,0,0,0,NA,0.0063,0.0132,0.0086,NA
8546,"19-045","Stanley Reef (19-045)",148.04,-19.3,0.0785,0.4778,11.2639,9.3427,1.7832,0.1068,0.0305,0.0337,6e-04,NA,0,0,0.0198,0.0178,0.0017,0.0352,0.0265,0.6093,2.1693,0.8439,0.1805,0.399,0.0541,0.0034,NA,0,0,0,NA,0.0063,0.0137,0.0086,NA
8547,"19-045","Stanley Reef (19-045)",148.05,-19.3,0.0486,0.4709,11.6064,9.8462,1.785,0.0724,0.0192,NA,4e-04,NA,0,0,0.0199,0.0181,0.0011,0.0354,0.0259,0.6375,2.1644,0.843,0.1553,0.3984,0.034,0.0039,NA,0,0,0,NA,0.0073,0.0142,0.0098,NA
8548,"19-045","Stanley Reef (19-045)",148.06,-19.3,0.0405,0.4713,11.7866,10.3505,1.787,0.0402,0.0098,NA,2e-04,NA,0,0,0.0199,0.0179,6e-04,0.0355,0.0255,0.6675,2.0975,0.8427,0.1368,0.3978,0.0175,0.0039,NA,0,0,0,NA,0.0073,0.0143,0.0098,NA
8549,"19-045","Stanley Reef (19-045)",148.07,-19.3,0.0368,0.4731,11.9443,10.7996,1.7889,0.0145,0.0033,NA,1e-04,NA,0,0,0.0199,0.0182,2e-04,0.0356,0.0253,0.6995,2.0292,0.8429,0.1233,0.3972,0.0059,0.0039,NA,0,0,0,NA,0.0073,0.0148,0.0098,NA
8550,"19-045","Stanley Reef (19-045)",148.08,-19.3,0.035,0.4745,12.0074,11.0603,1.7895,0.001,2e-04,NA,0,NA,0,0,0.0199,0.0186,0,0.0356,0.0252,0.7336,1.9595,0.8436,0.1169,0.3967,4e-04,0.0039,NA,0,0,0,NA,0.0073,0.0154,0.0098,NA
8551,"19-045","Stanley Reef (19-045)",148.09,-19.3,0.0353,0.4741,11.9612,10.9967,1.7902,0.0039,8e-04,NA,0,NA,0,0,0.0199,0.019,1e-04,0.0355,0.0252,0.7698,1.8883,0.8447,0.1182,0.3962,0.0015,0.0039,NA,0,0,0,NA,0.0073,0.016,0.0098,NA
8552,"19-045","Stanley Reef (19-045)",148.1,-19.3,0.0372,0.4721,11.7979,10.5674,1.7984,0.0236,0.0049,NA,1e-04,NA,0,0,0.0198,0.0194,4e-04,0.0353,0.0253,0.8083,1.8157,0.8461,0.127,0.3958,0.0096,0.0039,NA,0,0,0,NA,0.0073,0.0166,0.0098,NA
8553,"19-045","Stanley Reef (19-045)",148.11,-19.3,0.0378,0.47,11.5638,9.8704,1.8258,0.0557,0.0118,NA,3e-04,NA,0,0,0.0198,0.0198,0.001,0.0351,0.0253,0.8587,1.0825,0.8479,0.1425,0.3953,0.0241,0.0039,NA,0,0,0,NA,0.0073,0.0173,0.0098,NA
8554,"19-045","Stanley Reef (19-045)",148.12,-19.3,0.0386,0.4698,11.1734,9.0535,1.8793,0.0947,0.0204,NA,5e-04,NA,0,0,0.0197,0.0202,0.002,0.0347,0.0253,0.902,1.036,0.85,0.1634,0.3949,0.0438,0.0039,NA,0,0,0,NA,0.0073,0.018,0.0098,NA
8555,"19-045","Stanley Reef (19-045)",148.13,-19.3,0.0386,0.4728,10.6894,8.2508,1.9627,0.1362,0.0297,NA,8e-04,NA,0,0,0.0196,0.0207,0.0034,0.0343,0.0251,0.9479,0.9894,0.8524,0.1879,0.3945,0.0671,0.0039,NA,0,0,0,NA,0.0073,0.0187,0.0098,NA
8556,"19-045","Stanley Reef (19-045)",148.14,-19.3,0.038,0.4794,10.1314,7.541,2.0757,0.178,0.0388,NA,0.0011,NA,0,0,0.0195,0.0208,0.005,0.0337,0.0247,0.9961,0.9427,0.8549,0.2137,0.3942,0.0918,0.0039,NA,0,0,0,NA,0.0073,0.0194,0.0098,NA
8557,"19-063a","Kangaroo Reef (East) (19-063a)",148.57,-19.3,8e-04,1.3392,2.6978,4.4696,2.6935,0.9681,0.0407,0.0641,0.0039,0,0,1e-04,0.0138,0.0184,0.0297,0.0218,0.0017,1.0572,0.571,0.345,0.3444,NA,0.2462,NA,NA,NA,0,NA,0.023,NA,0.0176,NA,0
8558,"19-063a","Kangaroo Reef (East) (19-063a)",148.58,-19.3,9e-04,1.3728,2.6764,4.4928,2.6542,0.8384,0.0419,0.0646,0.0049,0,0,1e-04,0.0135,0.018,0.0278,0.0215,0.0019,1.0265,0.5854,0.3376,0.3521,NA,0.2581,NA,NA,NA,0,NA,0.0229,NA,0.0166,NA,0
8559,"19-063a","Kangaroo Reef (East) (19-063a)",148.59,-19.3,9e-04,1.4048,2.6488,4.4943,2.609,0.6916,0.0432,0.0651,0.0061,0,0,1e-04,0.0131,0.0177,0.0256,0.0211,0.002,0.9952,0.5995,0.3303,0.3592,NA,0.2699,NA,NA,NA,0,NA,0.0228,NA,0.0156,NA,0
8560,"19-063a","Kangaroo Reef (East) (19-063a)",148.64,-19.3,9e-04,1.5414,2.4227,4.2395,2.336,0.2342,0.0469,0.0677,0.0096,0,0,1e-04,0.0113,0.0169,0.0188,0.019,0.0028,0.8342,0.6665,0.2957,0.3859,NA,0.3296,NA,NA,NA,0,NA,0.0223,NA,0.0111,NA,0
8561,"19-063a","Kangaroo Reef (East) (19-063a)",148.65,-19.3,0.001,1.5644,1.7172,4.158,2.2933,0.2199,0.0472,0.0734,0.0097,0,0,2e-04,0.0109,0.0169,0.0187,0.0186,0.003,0.8019,0.1994,0.0807,0.39,NA,0.3417,NA,NA,NA,0,NA,0.0222,NA,0.0102,NA,0
8562,"19-063a","Kangaroo Reef (East) (19-063a)",148.66,-19.3,0.0011,1.5862,1.6595,4.052,2.2156,0.2163,0.0473,0.0738,0.0098,0,0,2e-04,0.0105,0.0169,0.0188,0.0181,0.0037,0.77,0.1967,0.0791,0.3938,NA,0.3539,NA,NA,NA,0,NA,0.0221,NA,0.0094,NA,0
8563,"19-286","U/N Reef (19-286)",148.74,-19.3,0.0019,1.72,1.1056,2.8359,1.7065,0.174,0.0472,0.0774,0.0098,0.0092,0,7e-04,0.0075,0.0187,0.0202,0.0137,0.0144,0.5319,0.1784,0.0677,0.4225,NA,0.4518,NA,NA,NA,0,NA,0.021,NA,0.0044,NA,0
8564,"19-286","U/N Reef (19-286)",148.76,-19.3,0.0021,1.7441,0.9627,2.5018,1.5956,0.1546,0.0465,0.0783,0.0099,0.0093,0,9e-04,0.0068,0.0195,0.0203,0.0126,0.0183,0.48,0.1746,0.0652,0.4323,NA,0.4752,NA,NA,NA,0,NA,0.0207,NA,0.0035,NA,0
8565,"19-072a","Gould Reef (No 1) (19-072a)",148.77,-19.3,0.0022,1.7549,0.8921,2.3333,1.5421,0.1455,0.046,0.0788,0.0099,0.0093,0,0.001,0.0065,0.02,0.0203,0.0121,0.0204,0.4555,0.1729,0.0641,0.4381,NA,0.4865,NA,NA,NA,0,NA,0.0206,NA,0.0031,NA,0
8566,"19-294","U/N Reef (19-294)",149.15,-19.3,0.0016,3.8487,0.1322,0.5373,0.569,0.1362,0.0243,0.0643,0.0152,0.0111,0,0.0042,0.0028,0.0037,0.0123,0.0053,0.0081,0.1834,NA,0.023,0.9274,NA,0.4385,NA,0,0,0,NA,0.0146,NA,4e-04,NA,0
8567,"19-081","Ellen Reef (19-081)",149.23,-19.3,0.0014,4.9477,0.1983,0.4114,0.4895,0.1483,0.0298,0.0538,0.0166,0.0115,0,0.004,0.0016,0.0043,0.0103,0.0029,0.0103,0.1652,NA,0.022,0.6019,NA,0.2954,NA,0.006,0,0,NA,0.0124,NA,8e-04,NA,0
8568,"19-081","Ellen Reef (19-081)",149.24,-19.3,0.0014,4.9563,0.203,0.4198,0.4805,0.1492,0.0304,0.053,0.0167,0.0116,0,0.004,0.0016,0.0043,0.0102,0.0029,0.0104,0.1629,NA,0.0219,0.5744,NA,0.2868,NA,0.006,0,0,NA,0.0123,NA,8e-04,NA,0
8569,"19-081","Ellen Reef (19-081)",149.25,-19.3,0.0014,4.9646,0.2069,0.4268,0.4718,0.1501,0.031,0.0522,0.0167,0.0118,0,0.004,0.0016,0.0043,0.01,0.0029,0.0105,0.1607,NA,0.0218,0.549,NA,0.2785,NA,0.0061,0,0,NA,0.0122,NA,9e-04,NA,0
8570,"19-045","Stanley Reef (19-045)",148.04,-19.31,0.0515,0.468,12.3194,9.3142,1.7553,0.1054,0.0305,NA,6e-04,NA,0,0,0.0197,0.018,0.0018,0.0346,0.0264,0.6365,2.214,0.8554,0.1794,0.4001,0.0535,0.0039,NA,0,0,0,NA,0.0073,0.0139,0.0098,NA
8571,"19-045","Stanley Reef (19-045)",148.05,-19.31,0.0462,0.4659,12.6945,9.7629,1.7572,0.074,0.0198,NA,4e-04,NA,0,0,0.0197,0.0183,0.0012,0.0347,0.0259,0.6662,2.1488,0.8542,0.1566,0.3995,0.0347,0.0039,NA,0,0,0,NA,0.0073,0.0144,0.0098,NA
8572,"19-045","Stanley Reef (19-045)",148.06,-19.31,0.0415,0.4672,12.9533,10.2285,1.7661,0.0447,0.011,NA,2e-04,NA,0,0,0.0197,0.0181,7e-04,0.0348,0.0255,0.6978,2.0822,0.8536,0.1393,0.3989,0.0194,0.0039,NA,0,0,0,NA,0.0073,0.0145,0.0098,NA
8573,"19-045","Stanley Reef (19-045)",148.07,-19.31,0.0379,0.4703,13.1763,10.6489,1.7776,0.0214,0.0049,NA,1e-04,NA,0,0,0.0197,0.0184,3e-04,0.0348,0.0253,0.7315,2.0143,0.8534,0.1265,0.3983,0.0087,0.0039,NA,0,0,0,NA,0.0073,0.015,0.0098,NA
8574,"19-045","Stanley Reef (19-045)",148.08,-19.31,0.0361,0.4726,13.2841,10.8873,1.7848,0.0091,0.002,NA,0,NA,0,0,0.0196,0.0188,1e-04,0.0347,0.0252,0.7675,1.945,0.8537,0.1205,0.3978,0.0036,0.0039,NA,0,0,0,NA,0.0073,0.0156,0.0098,NA
8575,"19-045","Stanley Reef (19-045)",148.09,-19.31,0.0364,0.4719,13.2566,10.8189,1.785,0.012,0.0025,NA,1e-04,NA,0,0,0.0196,0.0191,2e-04,0.0346,0.0252,0.8058,1.8743,0.8544,0.1217,0.3973,0.0047,0.0039,NA,0,0,0,NA,0.0073,0.0162,0.0098,NA
8576,"19-045","Stanley Reef (19-045)",148.1,-19.31,0.0372,0.4684,13.1303,10.4225,1.7862,0.0302,0.0063,NA,2e-04,NA,0,0,0.0195,0.0195,5e-04,0.0344,0.0253,0.8567,1.1154,0.8555,0.1299,0.3968,0.0122,0.0039,NA,0,0,0,NA,0.0073,0.0168,0.0098,NA
8577,"19-045","Stanley Reef (19-045)",148.11,-19.31,0.0387,0.4644,12.8088,9.7961,1.8025,0.0598,0.0128,NA,3e-04,NA,0,0,0.0194,0.0199,0.0012,0.034,0.0253,0.9001,1.07,0.8569,0.1445,0.3964,0.0255,0.0039,NA,0,0,0,NA,0.0073,0.0174,0.0098,NA
8578,"19-045","Stanley Reef (19-045)",148.12,-19.31,0.0398,0.4628,12.3519,9.0865,1.8469,0.0956,0.0209,NA,6e-04,NA,0,0,0.0193,0.0203,0.0021,0.0336,0.0252,0.9462,1.0244,0.8586,0.1641,0.3959,0.0437,0.0039,NA,0,0,0,NA,0.0073,0.0181,0.0098,NA
8579,"19-045","Stanley Reef (19-045)",148.13,-19.31,0.0402,0.4655,11.7798,8.4027,1.9257,0.1342,0.0298,NA,8e-04,NA,0,0,0.0192,0.0208,0.0035,0.0331,0.025,0.995,0.9787,0.8606,0.1873,0.3955,0.0652,0.0039,NA,0,0,0,NA,0.0073,0.0188,0.0098,NA
8580,"19-065","U/N Reef (19-065)",148.63,-19.31,0.0011,1.573,2.4992,4.3105,2.3907,0.1704,0.0464,0.0674,0.0089,0,0,2e-04,0.0114,0.0167,0.0204,0.0191,0.0031,0.8714,0.6478,0.2971,0.3771,NA,0.3179,NA,NA,NA,0,NA,0.0225,NA,0.0119,NA,0
8581,"19-065","U/N Reef (19-065)",148.64,-19.31,0.0011,1.5973,1.7945,4.2433,2.3477,0.1517,0.0467,0.0731,0.0092,0,0,2e-04,0.0111,0.0167,0.0199,0.0186,0.0032,0.8374,0.2005,0.0808,0.3813,NA,0.3304,NA,NA,NA,0,NA,0.0224,NA,0.0111,NA,0
8582,"19-286","U/N Reef (19-286)",148.74,-19.31,0.002,1.7703,1.1271,2.8519,1.6857,0.1592,0.0469,0.0777,0.0097,0.0091,0,8e-04,0.0072,0.0182,0.0204,0.0132,0.0143,0.523,0.177,0.0664,0.4137,NA,0.4581,NA,NA,NA,0,NA,0.0211,NA,0.0045,NA,0
8583,"19-072a","Gould Reef (No 1) (19-072a)",148.77,-19.31,0.0022,1.8028,0.9174,2.3662,1.517,0.1316,0.0456,0.0791,0.0098,0.0092,0,0.0011,0.0063,0.0193,0.0203,0.0116,0.0198,0.4442,0.1716,0.0629,0.4274,NA,0.4946,NA,NA,NA,0,NA,0.0206,NA,0.0032,NA,0
8584,"19-072a","Gould Reef (No 1) (19-072a)",148.78,-19.31,0.0023,1.8122,0.8497,2.2051,1.4511,0.1239,0.0451,0.0795,0.0099,0.0093,0,0.0012,0.006,0.0198,0.0202,0.0111,0.0218,0.4201,0.1699,0.0618,0.4333,NA,0.5061,NA,NA,NA,0,NA,0.0205,NA,0.0028,NA,0
8585,"19-072a","Gould Reef (No 1) (19-072a)",148.79,-19.31,0.0024,1.8208,0.784,2.0467,1.37,0.1126,0.0447,0.08,0.01,0.0093,0,0.0013,0.0057,0.0204,0.0201,0.0106,0.0239,0.4056,NA,0.0252,0.4402,NA,0.5172,NA,NA,NA,0,NA,0.0203,NA,0.0023,NA,0
8586,"19-289","U/N Reef (19-289)",149.02,-19.31,0.0022,2.1635,0.0837,0.1962,0.7199,0.1044,0.0295,0.0772,0.0127,0.0096,0,0.0036,0.003,0.002,0.0146,0.0049,0.004,0.1932,NA,0.0219,1.3074,NA,0.5493,NA,0,0,0,NA,0.0169,NA,1e-04,NA,0
8587,"19-082","Elizabeth Reef (19-082)",149.03,-19.31,0.0022,2.165,0.0639,0.1409,0.7033,0.1062,0.0298,0.077,0.0128,0.0097,0,0.0037,0.003,0.0012,0.0143,0.0049,0.0025,0.1922,NA,0.0221,1.3441,NA,0.5414,NA,0,0,0,NA,0.0167,NA,1e-04,NA,0
8588,"19-082","Elizabeth Reef (19-082)",149.04,-19.31,0.0022,2.3622,0.0514,0.1055,0.6986,0.1086,0.03,0.0768,0.0135,0.0098,0,0.0039,0.0029,8e-04,0.0145,0.0049,0.0016,0.1914,NA,0.0222,1.368,NA,0.5329,NA,0,0,0,NA,0.0165,NA,0,NA,0
8589,"19-082","Elizabeth Reef (19-082)",149.05,-19.31,0.0023,2.6065,0.0463,0.0884,0.6591,0.1117,0.0301,0.07,0.0136,0.0099,0,0.0038,0.0029,6e-04,0.0142,0.0049,0.0013,0.1905,NA,0.0223,1.3757,NA,0.5241,NA,0,0,0,NA,0.0163,NA,0,NA,0
8590,"19-294","U/N Reef (19-294)",149.15,-19.31,0.0017,3.8897,0.1289,0.5182,0.5565,0.1335,0.0257,0.065,0.0153,0.011,0,0.0042,0.0027,0.0034,0.012,0.0051,0.0077,0.1784,NA,0.0232,0.9241,NA,0.4401,NA,0,0,0,NA,0.0145,NA,4e-04,NA,0
8591,"19-081","Ellen Reef (19-081)",149.23,-19.31,0.0015,4.9839,0.1963,0.4054,0.4776,0.1458,0.0304,0.0544,0.0167,0.0114,0,0.0041,0.0016,0.0041,0.0101,0.0028,0.0101,0.1609,NA,0.0222,0.591,NA,0.2957,NA,0.0059,0,0,NA,0.0123,NA,8e-04,NA,0
8592,"19-081","Ellen Reef (19-081)",149.24,-19.31,0.0015,4.9919,0.2009,0.4138,0.4687,0.1467,0.0309,0.0535,0.0168,0.0116,0,0.004,0.0016,0.0041,0.0099,0.0028,0.0102,0.1588,NA,0.0221,0.5637,NA,0.2868,NA,0.0059,0,0,NA,0.0122,NA,8e-04,NA,0
